Average size,Src Port,Dst Port,Protocol,Time,Category
64,56971,5355,0,8.0,Network
64,56411,5355,0,0.0,Network
616,5527,465,1,13.11,Email
64,57477,5355,0,14.0,Network
64,63911,5355,0,0.0,Network
84,61624,5355,0,55.5,Network
64,61624,5355,0,0.0,Network
64,59448,5355,0,0.5,Network
84,59448,5355,0,0.0,Network
64,63635,5355,0,72.0,Network
64,55737,5355,0,0.0,Network
64,51379,5355,0,68.5,Network
64,49932,5355,0,0.0,Network
64,52224,5355,0,125.5,Network
64,61232,5355,0,0.5,Network
64,63932,5355,0,7.75,Network
64,56156,5355,0,0.0,Network
84,56084,5355,0,13.5,Network
64,56084,5355,0,0.0,Network
84,50098,5355,0,0.0,Network
64,50098,5355,0,0.0,Network
64,50466,5355,0,29.5,Network
64,65173,5355,0,0.0,Network
84,57772,5355,0,0.0,Network
64,57772,5355,0,0.0,Network
84,51264,5355,0,2.5,Network
64,51264,5355,0,0.0,Network
64,56119,5355,0,0.0,Network
84,56119,5355,0,5.5,Network
84,56030,5355,0,0.5,Network
64,56030,5355,0,0.0,Network
64,56733,5355,0,0.0,Network
84,56733,5355,0,12.5,Network
64,52776,5355,0,0.5,Network
84,52776,5355,0,0.0,Network
64,55204,5355,0,59.5,Network
64,64245,5355,0,0.5,Network
64,59107,5355,0,0.0,Network
84,59107,5355,0,0.0,Network
84,62958,5355,0,11.5,Network
64,62958,5355,0,0.5,Network
64,54240,5355,0,45.0,Network
64,64820,5355,0,0.0,Network
84,54265,5355,0,0.5,Network
64,54265,5355,0,0.0,Network
84,56650,5355,0,85.0,Network
64,56650,5355,0,0.0,Network
64,57781,5355,0,2.5,Network
64,65178,5355,0,0.0,Network
64,56716,5355,0,40.0,Network
64,56196,5355,0,0.0,Network
64,54781,5355,0,5.5,Network
64,57407,5355,0,0.0,Network
84,51715,5355,0,19.0,Network
64,51715,5355,0,0.0,Network
84,55904,5355,0,0.0,Network
64,55904,5355,0,0.0,Network
64,55301,5355,0,2.0,Network
64,54216,5355,0,0.0,Network
64,58885,5355,0,30.5,Network
64,51270,5355,0,0.0,Network
64,64516,5355,0,24.5,Network
64,59872,5355,0,0.0,Network
64,57619,5355,0,24.0,Network
64,59745,5355,0,0.0,Network
84,64531,5355,0,1.0,Network
64,64531,5355,0,0.0,Network
84,61655,5355,0,52.5,Network
64,61655,5355,0,0.0,Network
64,50839,5355,0,0.0,Network
84,50839,5355,0,53.0,Network
84,62848,5355,0,0.5,Network
64,62848,5355,0,0.0,Network
84,55826,5355,0,31.0,Network
64,55826,5355,0,0.5,Network
84,61255,5355,0,0.5,Network
64,61255,5355,0,0.0,Network
64,65027,5355,0,0.0,Network
64,64762,5355,0,18.0,Network
84,52173,5355,0,60.0,Network
64,52173,5355,0,0.0,Network
84,52061,5355,0,0.0,Network
64,52061,5355,0,0.0,Network
64,62239,5355,0,16.5,Network
64,54346,5355,0,0.0,Network
84,64218,5355,0,0.0,Network
64,64218,5355,0,0.0,Network
64,53963,5355,0,0.0,Network
84,53963,5355,0,25.5,Network
64,64618,5355,0,0.5,Network
84,64618,5355,0,51.5,Network
84,54664,5355,0,0.5,Network
64,54664,5355,0,0.0,Network
84,65532,5355,0,62.5,Network
64,65532,5355,0,1.0,Network
84,60317,5355,0,0.5,Network
64,60317,5355,0,0.0,Network
84,56608,5355,0,147.5,Network
64,56608,5355,0,0.0,Network
84,59936,5355,0,6.5,Network
64,59936,5355,0,0.0,Network
84,63579,5355,0,0.0,Network
64,63579,5355,0,0.5,Network
84,62876,5355,0,0.0,Network
64,62876,5355,0,0.0,Network
64,57044,5355,0,0.5,Network
84,57044,5355,0,34.0,Network
64,52855,5355,0,0.0,Network
64,64657,5355,0,36.5,Network
64,60132,5355,0,0.0,Network
84,60132,5355,0,0.0,Network
64,54812,5355,0,0.0,Network
84,54812,5355,0,24.0,Network
64,61164,5355,0,10.0,Network
64,55004,5355,0,0.0,Network
84,57672,5355,0,24.0,Network
64,57672,5355,0,0.0,Network
84,52768,5355,0,0.0,Network
64,52768,5355,0,0.0,Network
84,50569,5355,0,0.0,Network
64,50569,5355,0,0.0,Network
84,57478,5355,0,29.0,Network
64,57478,5355,0,0.5,Network
243,138,138,0,21.0,System
64,65351,5355,0,1.0,Network
64,50360,5355,0,0.0,Network
64,49316,5355,0,0.5,Network
84,49316,5355,0,0.0,Network
84,60421,5355,0,60.5,Network
64,60421,5355,0,0.0,Network
64,49697,5355,0,25.0,Network
64,63463,5355,0,0.0,Network
289,5353,5353,0,71.0,Network
64,53434,5355,0,0.5,Network
84,53434,5355,0,14.5,Network
64,58104,5355,0,0.0,Network
84,58104,5355,0,0.5,Network
84,56330,5355,0,23.5,Network
64,56330,5355,0,0.5,Network
84,55626,5355,0,0.0,Network
64,55626,5355,0,0.0,Network
64,57566,5355,0,6.5,Network
64,57673,5355,0,42.0,Network
64,60365,5355,0,0.0,Network
84,56207,5355,0,0.0,Network
64,56207,5355,0,0.0,Network
84,50021,5355,0,15.5,Network
64,50021,5355,0,0.0,Network
64,62205,5355,0,0.0,Network
64,52945,5355,0,5.0,Network
922,5529,465,1,17.69,Email
64,51564,5355,0,0.5,Network
84,51564,5355,0,0.0,Network
64,54900,5355,0,0.0,Network
84,54900,5355,0,25.0,Network
64,56455,5355,0,2.0,Network
64,58060,5355,0,0.0,Network
64,54688,5355,0,5.5,Network
64,64795,5355,0,0.0,Network
64,59141,5355,0,0.0,Network
84,59141,5355,0,0.0,Network
84,61311,5355,0,5.5,Network
64,61311,5355,0,0.0,Network
64,63094,5355,0,3.5,Network
64,49268,5355,0,0.0,Network
64,51054,5355,0,0.0,Network
84,51054,5355,0,0.0,Network
84,58984,5355,0,4.5,Network
64,58984,5355,0,0.5,Network
64,57950,5355,0,5.0,Network
64,53914,5355,0,0.0,Network
64,58912,5355,0,0.0,Network
84,58912,5355,0,13.0,Network
84,59147,5355,0,0.0,Network
64,59147,5355,0,0.5,Network
64,51952,5355,0,0.0,Network
84,51952,5355,0,5.5,Network
84,62692,5355,0,0.5,Network
64,62692,5355,0,0.0,Network
64,53122,5355,0,10.5,Network
64,65528,5355,0,0.0,Network
64,64083,5355,0,0.5,Network
84,64083,5355,0,0.0,Network
84,65106,5355,0,11.0,Network
64,65106,5355,0,0.0,Network
64,52829,5355,0,0.5,Network
84,52829,5355,0,0.0,Network
84,52796,5355,0,34.0,Network
64,52796,5355,0,0.0,Network
84,53569,5355,0,86.5,Network
64,53569,5355,0,0.0,Network
64,62320,5355,0,0.0,Network
84,62320,5355,0,0.0,Network
92,137,137,0,78.24,System
64,64310,5355,0,0.0,Network
64,65258,5355,0,1.5,Network
64,54323,5355,0,1.0,Network
84,54323,5355,0,0.0,Network
84,55047,5355,0,41.5,Network
64,55047,5355,0,0.0,Network
64,64043,5355,0,0.5,Network
84,64043,5355,0,17.0,Network
84,49877,5355,0,0.0,Network
64,49877,5355,0,0.0,Network
84,57655,5355,0,0.5,Network
64,57655,5355,0,0.0,Network
84,59923,5355,0,64.0,Network
64,59923,5355,0,0.0,Network
84,59251,5355,0,0.0,Network
64,59251,5355,0,0.0,Network
64,50884,5355,0,37.0,Network
64,55311,5355,0,0.0,Network
84,60442,5355,0,25.5,Network
64,60442,5355,0,0.0,Network
84,61188,5355,0,0.0,Network
64,61188,5355,0,0.0,Network
64,64328,5355,0,4.0,Network
64,50813,5355,0,0.0,Network
84,51771,5355,0,120.0,Network
64,51771,5355,0,0.0,Network
84,56606,5355,0,0.0,Network
64,56606,5355,0,0.0,Network
84,50847,5355,0,49.0,Network
64,50847,5355,0,0.0,Network
84,54084,5355,0,0.5,Network
64,54084,5355,0,0.0,Network
84,51943,5355,0,0.0,Network
64,51943,5355,0,0.0,Network
84,51407,5355,0,4.5,Network
64,51407,5355,0,0.0,Network
84,59688,5355,0,0.0,Network
64,59688,5355,0,0.0,Network
84,62829,5355,0,0.0,Network
64,62829,5355,0,0.0,Network
84,49983,5355,0,36.5,Network
64,49983,5355,0,0.0,Network
84,53371,5355,0,0.0,Network
64,53371,5355,0,0.0,Network
64,50755,5355,0,0.5,Network
84,50755,5355,0,0.0,Network
64,49256,5355,0,0.5,Network
84,49256,5355,0,10.5,Network
64,49164,5355,0,0.5,Network
84,49164,5355,0,33.5,Network
64,62303,5355,0,0.0,Network
84,62303,5355,0,0.0,Network
84,58647,5355,0,0.0,Network
64,58647,5355,0,0.0,Network
84,59066,5355,0,65.0,Network
64,59066,5355,0,0.5,Network
92,137,137,0,28.67,System
84,57891,5355,0,28.5,Network
64,57891,5355,0,0.5,Network
84,62151,5355,0,0.0,Network
64,62151,5355,0,0.0,Network
64,63602,5355,0,0.0,Network
84,63602,5355,0,0.0,Network
84,53990,5355,0,12.0,Network
64,53990,5355,0,0.0,Network
84,54884,5355,0,0.0,Network
64,54884,5355,0,0.0,Network
84,60398,5355,0,4.0,Network
64,60398,5355,0,0.0,Network
64,57788,5355,0,36.5,Network
64,49873,5355,0,0.0,Network
84,50267,5355,0,0.5,Network
64,50267,5355,0,0.0,Network
84,62438,5355,0,2.0,Network
64,62438,5355,0,0.5,Network
64,50456,5355,0,15.0,Network
64,54881,5355,0,0.0,Network
64,60395,5355,0,0.0,Network
84,60395,5355,0,0.0,Network
84,58585,5355,0,0.0,Network
64,58585,5355,0,36.5,Network
64,50383,5355,0,0.5,Network
84,50383,5355,0,0.0,Network
84,61572,5355,0,50.5,Network
64,61572,5355,0,0.5,Network
84,63798,5355,0,90.5,Network
64,63798,5355,0,0.0,Network
84,49862,5355,0,1.0,Network
64,49862,5355,0,0.0,Network
84,54501,5355,0,70.5,Network
64,54501,5355,0,0.0,Network
64,50757,5355,0,0.0,Network
84,50757,5355,0,0.0,Network
342,68,67,0,49.0,Network
92,137,137,0,70.08,System
84,62758,5355,0,0.0,Network
64,62758,5355,0,0.0,Network
84,63011,5355,0,14.5,Network
64,63011,5355,0,0.0,Network
64,62327,5355,0,16.5,Network
64,63669,5355,0,0.0,Network
84,61374,5355,0,4.0,Network
64,61374,5355,0,0.0,Network
84,54579,5355,0,85.0,Network
64,54579,5355,0,0.0,Network
84,64496,5355,0,0.0,Network
64,64496,5355,0,0.5,Network
84,55801,5355,0,26.0,Network
64,50597,5355,0,0.0,Network
64,63132,5355,0,0.0,Network
84,63132,5355,0,0.0,Network
84,62111,5355,0,58.5,Network
64,62111,5355,0,0.0,Network
64,54575,5355,0,26.5,Network
64,62068,5355,0,0.0,Network
64,51772,5355,0,0.0,Network
84,51772,5355,0,0.5,Network
84,60484,5355,0,81.0,Network
64,60484,5355,0,0.5,Network
84,54588,5355,0,0.0,Network
64,54588,5355,0,0.0,Network
84,60395,5355,0,41.0,Network
64,60395,5355,0,0.0,Network
84,58738,5355,0,0.5,Network
64,58738,5355,0,0.0,Network
84,50687,5355,0,77.5,Network
64,50687,5355,0,0.0,Network
64,55575,5355,0,61.0,Network
64,60710,5355,0,0.5,Network
84,59925,5355,0,9.5,Network
64,59925,5355,0,0.0,Network
84,60941,5355,0,0.0,Network
64,60941,5355,0,0.0,Network
84,56464,5355,0,57.5,Network
64,56464,5355,0,0.0,Network
64,55610,5355,0,0.0,Network
84,55610,5355,0,0.0,Network
84,65070,5355,0,0.5,Network
64,65070,5355,0,0.0,Network
84,59782,5355,0,115.5,Network
64,59782,5355,0,0.0,Network
84,59893,5355,0,20.0,Network
64,59893,5355,0,0.0,Network
84,52948,5355,0,0.0,Network
64,52948,5355,0,0.0,Network
84,59359,5355,0,0.5,Network
64,59359,5355,0,0.0,Network
84,50828,5355,0,0.0,Network
64,50828,5355,0,0.0,Network
64,61628,5355,0,98.5,Network
64,63717,5355,0,0.0,Network
64,61284,5355,0,51.0,Network
64,65126,5355,0,0.5,Network
84,65126,5355,0,140.5,Network
64,64419,5355,0,0.0,Network
84,64419,5355,0,0.0,Network
64,52282,5355,0,6.0,Network
64,63301,5355,0,0.5,Network
84,52553,5355,0,1.5,Network
64,52553,5355,0,0.0,Network
84,64629,5355,0,0.5,Network
64,64629,5355,0,0.0,Network
64,65470,5355,0,0.0,Network
84,65470,5355,0,0.0,Network
84,51530,5355,0,40.0,Network
64,51530,5355,0,0.0,Network
84,59955,5355,0,8.0,Network
64,59955,5355,0,0.5,Network
64,51481,5355,0,0.0,Network
84,51481,5355,0,0.0,Network
64,64666,5355,0,29.0,Network
64,61853,5355,0,0.0,Network
64,53708,5355,0,9.0,Network
64,53509,5355,0,0.0,Network
64,64402,5355,0,83.0,Network
64,65358,5355,0,0.0,Network
84,65396,5355,0,0.5,Network
64,65396,5355,0,0.0,Network
64,54238,5355,0,0.0,Network
84,54238,5355,0,71.0,Network
84,61663,5355,0,24.0,Network
64,61663,5355,0,0.0,Network
64,51739,5355,0,0.0,Network
84,51739,5355,0,1.0,Network
64,50975,5355,0,0.0,Network
84,50975,5355,0,0.0,Network
64,64790,5355,0,0.5,Network
84,64790,5355,0,2.5,Network
64,60055,5355,0,0.5,Network
84,60055,5355,0,4.5,Network
84,53724,5355,0,0.0,Network
64,53724,5355,0,0.0,Network
64,57338,5355,0,0.0,Network
84,57338,5355,0,0.5,Network
84,50451,5355,0,0.0,Network
64,50451,5355,0,0.0,Network
64,58488,5355,0,23.0,Network
64,64856,5355,0,0.0,Network
95,57093,5355,0,115.0,Network
75,63860,5355,0,0.0,Network
64,50135,5355,0,0.0,Network
84,50135,5355,0,0.0,Network
64,49883,5355,0,38.0,Network
64,52406,5355,0,0.0,Network
894,5531,465,1,12.72,Email
84,50169,5355,0,205.5,Network
64,50169,5355,0,0.0,Network
64,54871,5355,0,0.5,Network
84,54871,5355,0,0.0,Network
64,57195,5355,0,0.0,Network
84,57195,5355,0,0.0,Network
64,56315,5355,0,0.5,Network
84,56315,5355,0,28.5,Network
64,54183,5355,0,63.0,Network
64,54302,5355,0,0.0,Network
64,56452,5355,0,32.5,Network
64,63923,5355,0,0.0,Network
84,61734,5355,0,0.5,Network
64,61734,5355,0,0.0,Network
84,51139,5355,0,64.0,Network
64,51139,5355,0,0.0,Network
64,61854,5355,0,6.5,Network
64,63890,5355,0,0.0,Network
84,53062,5355,0,0.5,Network
64,53062,5355,0,0.0,Network
84,52610,5355,0,7.5,Network
64,52610,5355,0,0.0,Network
64,49730,5355,0,0.0,Network
64,51959,5355,0,10.0,Network
64,58196,5355,0,0.5,Network
84,58196,5355,0,0.0,Network
84,50604,5355,0,6.0,Network
64,50604,5355,0,0.0,Network
64,63569,5355,0,6.0,Network
64,55523,5355,0,0.0,Network
64,58976,5355,0,0.5,Network
84,58976,5355,0,0.0,Network
84,60907,5355,0,2.0,Network
64,60907,5355,0,0.0,Network
64,58540,5355,0,0.0,Network
84,58540,5355,0,29.0,Network
84,51539,5355,0,0.0,Network
64,51539,5355,0,0.0,Network
84,60336,5355,0,0.0,Network
64,60336,5355,0,0.0,Network
84,61299,5355,0,16.5,Network
64,61299,5355,0,0.5,Network
84,49327,5355,0,0.0,Network
64,49327,5355,0,0.0,Network
84,55163,5355,0,3.5,Network
64,55163,5355,0,0.0,Network
84,50709,5355,0,0.0,Network
64,50709,5355,0,0.5,Network
84,50516,5355,0,0.0,Network
64,50516,5355,0,0.0,Network
64,52403,5355,0,4.0,Network
64,58531,5355,0,0.0,Network
64,57785,5355,0,0.5,Network
84,57785,5355,0,0.0,Network
84,55019,5355,0,41.5,Network
64,55019,5355,0,0.0,Network
64,59915,5355,0,14.5,Network
64,64015,5355,0,0.0,Network
84,50097,5355,0,35.5,Network
64,50097,5355,0,0.0,Network
84,58743,5355,0,1.0,Network
64,58743,5355,0,0.0,Network
64,54995,5355,0,0.0,Network
84,54995,5355,0,1.0,Network
64,65081,5355,0,1.0,Network
84,65081,5355,0,0.0,Network
64,54381,5355,0,0.5,Network
84,54381,5355,0,14.5,Network
84,54582,5355,0,0.0,Network
64,54582,5355,0,0.0,Network
379,56913,1900,0,39.0,System
64,62247,5355,0,0.5,Network
84,62247,5355,0,0.25,Network
64,59785,5355,0,0.0,Network
84,59785,5355,0,12.5,Network
64,55489,5355,0,43.5,Network
64,60541,5355,0,0.0,Network
92,137,137,0,69.27,System
64,59997,5355,0,19.0,Network
64,55913,5355,0,0.0,Network
84,51869,5355,0,128.5,Network
84,64628,5355,0,0.0,Network
64,64628,5355,0,0.0,Network
64,51869,5355,0,0.5,Network
84,62316,5355,0,0.0,Network
84,50553,5355,0,0.0,Network
64,62316,5355,0,0.5,Network
64,50553,5355,0,0.0,Network
1058,5533,465,1,11.98,Email
64,56891,5355,0,0.0,Network
84,56891,5355,0,0.5,Network
84,61160,5355,0,0.0,Network
64,61160,5355,0,0.0,Network
64,54715,5355,0,16.0,Network
64,55477,5355,0,0.0,Network
342,68,67,0,21.0,Network
84,54504,5355,0,22.5,Network
64,61004,5355,0,0.0,Network
92,137,137,0,59.78,System
216,138,138,0,83.5,System
64,50042,5355,0,14.5,Network
64,62026,5355,0,0.0,Network
64,61342,5355,0,0.5,Network
84,61342,5355,0,0.0,Network
84,62808,5355,0,0.5,Network
64,62808,5355,0,0.0,Network
84,64774,5355,0,11.0,Network
64,64774,5355,0,1.5,Network
64,60386,5355,0,0.0,Network
84,60386,5355,0,0.0,Network
64,64460,5355,0,0.0,Network
84,64460,5355,0,0.0,Network
84,54618,5355,0,26.0,Network
64,54618,5355,0,0.0,Network
84,53935,5355,0,23.0,Network
64,53935,5355,0,0.5,Network
84,53077,5355,0,0.0,Network
64,53077,5355,0,0.0,Network
92,137,137,0,46.67,System
64,58548,5355,0,33.0,Network
64,59607,5355,0,0.0,Network
64,56440,5355,0,3.0,Network
64,53235,5355,0,0.0,Network
64,64887,5355,0,0.0,Network
84,64887,5355,0,0.0,Network
84,49152,5355,0,46.0,Network
64,49152,5355,0,0.5,Network
64,58903,5355,0,61.0,Network
64,60109,5355,0,0.0,Network
84,57916,5355,0,15.0,Network
64,57916,5355,0,0.0,Network
84,57355,5355,0,0.0,Network
64,57355,5355,0,0.0,Network
64,60542,5355,0,29.0,Network
64,56310,5355,0,0.0,Network
84,64772,5355,0,65.0,Network
64,64772,5355,0,0.0,Network
84,62756,5355,0,0.5,Network
64,62756,5355,0,0.0,Network
84,49553,5355,0,0.5,Network
64,60938,5355,0,0.0,Network
84,60938,5355,0,0.0,Network
64,49553,5355,0,0.0,Network
84,61043,5355,0,0.0,Network
64,61043,5355,0,0.0,Network
84,59785,5355,0,6.0,Network
84,55543,5355,0,0.5,Network
64,55543,5355,0,0.0,Network
64,59785,5355,0,0.0,Network
84,55225,5355,0,0.5,Network
64,55225,5355,0,0.0,Network
173,58710,53,0,13.5,Network
179,64096,53,0,13.0,Network
173,58710,53,0,40.5,Network
179,64096,53,0,0.5,Network
593,5535,995,1,12.21,Email
64,58564,5355,0,0.0,Network
64,53793,5355,0,17.5,Network
64,65395,5355,0,6.5,Network
64,60312,5355,0,0.0,Network
84,64241,5355,0,0.0,Network
64,64241,5355,0,0.0,Network
84,50364,5355,0,32.5,Network
64,50364,5355,0,0.0,Network
84,50586,5355,0,29.0,Network
64,50586,5355,0,0.0,Network
84,63190,5355,0,0.0,Network
64,63190,5355,0,0.0,Network
64,55619,5355,0,0.0,Network
84,55619,5355,0,0.0,Network
64,53812,5355,0,0.5,Network
84,53812,5355,0,5.0,Network
84,51222,5355,0,22.0,Network
64,51222,5355,0,0.0,Network
84,51846,5355,0,0.0,Network
64,51846,5355,0,0.0,Network
84,60919,5355,0,15.5,Network
64,60919,5355,0,0.5,Network
84,57012,5355,0,0.0,Network
64,57012,5355,0,0.5,Network
84,56709,5355,0,72.0,Network
64,56709,5355,0,0.5,Network
84,56063,5355,0,0.5,Network
64,56063,5355,0,0.0,Network
64,51698,5355,0,0.5,Network
84,51698,5355,0,6.0,Network
64,56937,5355,0,0.5,Network
84,56937,5355,0,0.0,Network
64,63517,5355,0,14.5,Network
64,63593,5355,0,0.0,Network
64,61669,5355,0,0.0,Network
84,61669,5355,0,0.0,Network
84,60401,5355,0,67.5,Network
64,60401,5355,0,0.0,Network
64,63842,5355,0,0.5,Network
84,63842,5355,0,0.0,Network
84,63793,5355,0,28.0,Network
64,63793,5355,0,0.0,Network
84,53041,5355,0,60.5,Network
64,53041,5355,0,0.0,Network
92,137,137,0,16.33,System
64,50750,5355,0,0.0,Network
64,64884,5355,0,1.0,Network
64,63930,5355,0,0.0,Network
84,63930,5355,0,9.0,Network
64,52632,5355,0,0.5,Network
84,52632,5355,0,0.0,Network
84,63175,5355,0,20.5,Network
64,63175,5355,0,0.0,Network
84,55730,5355,0,0.5,Network
64,55730,5355,0,0.0,Network
64,58605,5355,0,0.5,Network
84,58605,5355,0,29.5,Network
64,64595,5355,0,0.0,Network
84,64595,5355,0,0.5,Network
64,57191,5355,0,12.5,Network
64,63951,5355,0,0.0,Network
64,61006,5355,0,0.0,Network
84,61006,5355,0,85.5,Network
64,64369,5355,0,0.5,Network
84,64369,5355,0,0.0,Network
84,49263,5355,0,0.0,Network
64,49263,5355,0,0.0,Network
84,55074,5355,0,117.5,Network
64,55074,5355,0,0.0,Network
64,49584,5355,0,42.5,Network
64,56397,5355,0,0.0,Network
84,53192,5355,0,21.5,Network
84,63347,5355,0,0.0,Network
64,53192,5355,0,0.0,Network
64,63347,5355,0,1.0,Network
84,53951,5355,0,0.0,Network
64,53951,5355,0,0.0,Network
84,59527,5355,0,0.0,Network
64,59527,5355,0,0.0,Network
84,62948,5355,0,0.0,Network
64,62948,5355,0,0.0,Network
84,50685,5355,0,46.5,Network
64,50685,5355,0,0.0,Network
84,56506,5355,0,50.0,Network
64,56506,5355,0,0.0,Network
84,59573,5355,0,0.5,Network
64,59573,5355,0,0.0,Network
64,49447,5355,0,24.0,Network
64,61762,5355,0,0.0,Network
84,51698,5355,0,0.0,Network
64,51698,5355,0,0.0,Network
84,56862,5355,0,23.0,Network
64,56862,5355,0,0.0,Network
84,50801,5355,0,4.5,Network
64,50801,5355,0,0.5,Network
84,53608,5355,0,0.0,Network
64,53608,5355,0,0.0,Network
84,54264,5355,0,52.0,Network
64,54264,5355,0,0.0,Network
84,53768,5355,0,0.0,Network
64,53768,5355,0,0.0,Network
84,63749,5355,0,0.0,Network
64,63749,5355,0,0.0,Network
84,58538,5355,0,7.5,Network
64,58538,5355,0,0.0,Network
84,54108,5355,0,0.0,Network
64,54108,5355,0,1.0,Network
64,62550,5355,0,0.0,Network
84,62550,5355,0,0.0,Network
64,51773,5355,0,1.5,Network
64,50514,5355,0,0.0,Network
64,51604,5355,0,0.5,Network
84,51604,5355,0,0.0,Network
84,63752,5355,0,5.0,Network
64,63752,5355,0,0.0,Network
64,63886,5355,0,0.0,Network
84,63886,5355,0,71.5,Network
84,58980,5355,0,0.0,Network
64,58980,5355,0,0.5,Network
64,63477,5355,0,15.0,Network
64,63229,5355,0,0.0,Network
64,52300,5355,0,128.5,Network
64,56986,5355,0,0.0,Network
64,56078,5355,0,139.0,Network
64,60279,5355,0,0.0,Network
84,64956,5355,0,0.5,Network
64,64956,5355,0,0.0,Network
84,51848,5355,0,0.0,Network
64,51848,5355,0,0.0,Network
64,56010,5355,0,6.0,Network
64,53579,5355,0,0.0,Network
84,52488,5355,0,50.5,Network
64,52488,5355,0,0.0,Network
64,56575,5355,0,0.5,Network
84,56575,5355,0,0.0,Network
64,62163,5355,0,94.0,Network
64,51680,5355,0,0.0,Network
84,53636,5355,0,8.5,Network
64,53636,5355,0,0.0,Network
64,60652,5355,0,0.0,Network
84,60652,5355,0,0.0,Network
64,64363,5355,0,0.0,Network
84,64363,5355,0,0.0,Network
64,63685,5355,0,0.0,Network
84,63685,5355,0,0.0,Network
84,56323,5355,0,18.5,Network
64,56323,5355,0,0.0,Network
84,51322,5355,0,0.0,Network
64,51322,5355,0,0.0,Network
84,56071,5355,0,0.5,Network
64,56071,5355,0,0.0,Network
84,61481,5355,0,37.5,Network
64,61481,5355,0,0.0,Network
64,50599,5355,0,30.0,Network
64,52268,5355,0,0.0,Network
64,50465,5355,0,36.5,Network
64,63693,5355,0,0.0,Network
84,57880,5355,0,84.0,Network
64,57880,5355,0,0.5,Network
84,57781,5355,0,0.0,Network
64,57781,5355,0,0.0,Network
64,62203,5355,0,0.0,Network
84,62203,5355,0,7.0,Network
